"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="3088231236999265808",="3088231236996265808","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2022121222001139091436375689","0.00","0.00","没有申请退款","无退款申请","2022-12-12 12:15:43","2022-12-12 12:15:55"
="3088231237000265808",="3088231236996265808","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001139091436375689","0.00","0.00","没有申请退款","无退款申请","2022-12-12 12:15:43","2022-12-12 12:15:55"
="3088157796083553434",="3088157796082553434","【双12价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022121222001192001432683793","171.61","171.61","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796084553434",="3088157796082553434","【双12价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易成功","8809754820047",="2022121222001192001432683793","136.69","136.69","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796085553434",="3088157796082553434","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796086553434",="3088157796082553434","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796087553434",="3088157796082553434","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796088553434",="3088157796082553434","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088822429880553434",="3088822429879553434","【双12价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易关闭","8809603904423",="2022121222001192001435336491","178.57","178.57","退款成功","178.57","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429881553434",="3088822429879553434","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易关闭","8809603904430",="2022121222001192001435336491","165.76","165.76","退款成功","165.76","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429882553434",="3088822429879553434","【双12价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易关闭","8809754820047",="2022121222001192001435336491","142.24","142.24","退款成功","142.24","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429883553434",="3088822429879553434","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易关闭","null",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429884553434",="3088822429879553434","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易关闭","8809754820887",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429885553434",="3088822429879553434","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易关闭","8809754820863",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429886553434",="3088822429879553434","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易关闭","8809754820078",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088656181794141313",="3088656181793141313","【双12价】SERUMKIND西洋蓍草全方位弹力修护加强深层滋养身体精华乳300ml","259.00","1","8809754820924","null","null","null","交易关闭","8809754820924",="2022121222001181901454790957","174.96","171.62","退款成功","174.96","2022-12-12 10:53:19","2022-12-12 10:53:33"
="3088656181795141313",="3088656181793141313","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121222001181901454790957","0.00","0.00","退款成功","0.00","2022-12-12 10:53:19","2022-12-12 10:53:33"
="3088656181796141313",="3088656181793141313","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易关闭","null",="2022121222001181901454790957","0.00","0.00","退款成功","0.00","2022-12-12 10:53:19","2022-12-12 10:53:33"
="3087536508201662943",="3087536508201662943","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121222001163461438034681","78.10","78.10","没有申请退款","无退款申请","2022-12-12 07:47:18","2022-12-12 07:47:29"
="3087534204087683246",="3087534204086683246","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022121222001117861431994429","163.52","163.52","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
="3087534204088683246",="3087534204086683246","【双12价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2022121222001117861431994429","170.10","170.10","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
="3087534204089683246",="3087534204086683246","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121222001117861431994429","0.00","0.00","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
="3087534204090683246",="3087534204086683246","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121222001117861431994429","0.00","0.00","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
="3087534204091683246",="3087534204086683246","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001117861431994429","0.00","0.00","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
="3087534204092683246",="3087534204086683246","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121222001117861431994429","0.00","0.00","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
="3088230193263084828",="3088230193262084828","【双12价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2022121222001194531400405500","189.40","189.40","没有申请退款","无退款申请","2022-12-12 07:13:12","2022-12-12 07:13:24"
="3088230193264084828",="3088230193262084828","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001194531400405500","0.00","0.00","没有申请退款","无退款申请","2022-12-12 07:13:12","2022-12-12 07:13:24"
="1766646770435757575",="1766646770434757575","【双12价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121222001157811441989239","172.17","172.17","没有申请退款","无退款申请","2022-12-12 05:58:22","2022-12-12 05:58:33"
="1766646770436757575",="1766646770434757575","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001157811441989239","0.00","0.00","没有申请退款","无退款申请","2022-12-12 05:58:22","2022-12-12 05:58:33"
="1766553638722734279",="1766553638722734279","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易关闭","8809525248018",="2022121222001147541437205629","119.10","119.10","退款成功","119.10","2022-12-12 00:10:36","2022-12-12 00:10:43"
="3088232354416790244",="3088232354416790244","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121122001105691421888620","119.10","119.10","没有申请退款","无退款申请","2022-12-11 23:43:05","2022-12-11 23:43:16"
="1766397758684271975",="1766397758683271975","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","3","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易关闭","null",="2022121122001139501457951363","224.51","224.51","退款成功","224.51","2022-12-11 22:10:04","2022-12-11 22:10:13"
="1766397758685271975",="1766397758683271975","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易关闭","8809754820856",="2022121122001139501457951363","0.00","0.00","退款成功","0.00","2022-12-11 22:10:04","2022-12-11 22:10:13"
="1766397758686271975",="1766397758683271975","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易关闭","8809754820863",="2022121122001139501457951363","0.00","0.00","退款成功","0.00","2022-12-11 22:10:04","2022-12-11 22:10:13"
="3087611426070569333",="3087611426070569333","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易关闭","8809525248230",="2022121122001125321440863576","9.90","9.90","退款成功","9.90","2022-12-11 20:04:01","2022-12-11 20:04:08"
="3087750927276819524",="3087750927275819524","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","2","8809525248018","净含量：50ml","null","null","交易关闭","8809525248018",="2022121122001146571425058336","168.36","168.36","退款成功","168.36","2022-12-11 19:19:41","2022-12-11 19:19:46"
="3087750927277819524",="3087750927275819524","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121122001146571425058336","0.00","0.00","退款成功","0.00","2022-12-11 19:19:41","2022-12-11 19:19:46"
="3087725151723982658",="3087725151722982658","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","2","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121122001146961433548796","212.97","212.97","没有申请退款","无退款申请","2022-12-11 19:10:55","2022-12-11 19:11:01"
="3087725151724982658",="3087725151722982658","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121122001146961433548796","0.00","0.00","没有申请退款","无退款申请","2022-12-11 19:10:55","2022-12-11 19:11:01"
="3087480927608827904",="3087480927607827904","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易关闭","8809525247455",="2022121122001132091439341547","179.35","179.35","退款成功","179.35","2022-12-11 17:42:33","2022-12-11 17:42:44"
="3087480927609827904",="3087480927607827904","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121122001132091439341547","0.00","0.00","退款成功","0.00","2022-12-11 17:42:33","2022-12-11 17:42:44"
="3087008714502459308",="3087008714502459308","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易关闭","8809525248018",="2022121122001176901445358232","119.10","119.10","退款成功","119.10","2022-12-11 16:37:38","2022-12-11 16:37:43"
="3087217803889569559",="3087217803889569559","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121122001102251441147917","101.66","101.66","没有申请退款","无退款申请","2022-12-11 16:17:42","2022-12-11 16:17:47"
="3086294510932276709",="3086294510931276709","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","3","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121122001184791411322798","274.20","274.20","没有申请退款","无退款申请","2022-12-11 12:25:05","2022-12-11 12:25:24"
="3086294510933276709",="3086294510931276709","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121122001184791411322798","0.00","0.00","没有申请退款","无退款申请","2022-12-11 12:25:05","2022-12-11 12:25:24"
="3086294510934276709",="3086294510931276709","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121122001184791411322798","0.00","0.00","没有申请退款","无退款申请","2022-12-11 12:25:05","2022-12-11 12:25:24"
="3086294510935276709",="3086294510931276709","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121122001184791411322798","0.00","0.00","没有申请退款","无退款申请","2022-12-11 12:25:05","2022-12-11 12:25:24"
="3086294510936276709",="3086294510931276709","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121122001184791411322798","0.00","0.00","没有申请退款","无退款申请","2022-12-11 12:25:05","2022-12-11 12:25:24"
="3086262938354820861",="3086262938353820861","【双12价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易成功","8809754820047",="2022121122001135131428504204","159.42","159.42","没有申请退款","无退款申请","2022-12-11 12:14:59","2022-12-11 12:16:52"
="3086262938355820861",="3086262938353820861","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121122001135131428504204","0.00","0.00","没有申请退款","无退款申请","2022-12-11 12:14:59","2022-12-11 12:16:52"
="3085843178025534722",="3085843178024534722","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易关闭","8809525248018",="2022121122001174681459738510","101.22","101.22","退款成功","101.22","2022-12-11 10:12:48","2022-12-11 10:12:53"
="3085843178026534722",="3085843178024534722","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易关闭","null",="2022121122001174681459738510","0.00","0.00","退款成功","0.00","2022-12-11 10:12:48","2022-12-11 10:12:53"
="1765338818972375681",="1765338818971375681","【双12价】SUREBASE烁贝思韩国纯锌非纳米物理隔离霜 45ml","229.00","1","8809754820795","净含量：45ml","null","null","交易成功","8809754820795",="2022121122001182651439950520","130.65","130.65","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818973375681",="1765338818971375681","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121122001182651439950520","93.14","93.14","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818974375681",="1765338818971375681","【双12价】SUREBASE烁贝思韩国粉底液搭配神器细腻均匀上妆酷彩无痕粉底刷","189.00","1","8809754820009","null","null","null","交易成功","8809754820009",="2022121122001182651439950520","61.82","61.82","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818975375681",="1765338818971375681","【双12价】SERUMKIND西洋蓍草全方位弹力修护加强深层滋养身体精华乳300ml","259.00","1","8809754820924","null","null","null","交易成功","8809754820924",="2022121122001182651439950520","138.91","138.91","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818976375681",="1765338818971375681","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121122001182651439950520","0.00","0.00","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818977375681",="1765338818971375681","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121122001182651439950520","0.00","0.00","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818978375681",="1765338818971375681","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121122001182651439950520","0.00","0.00","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818979375681",="1765338818971375681","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121122001182651439950520","0.00","0.00","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765338818980375681",="1765338818971375681","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121122001182651439950520","0.00","0.00","没有申请退款","无退款申请","2022-12-11 09:17:42","2022-12-11 09:17:47"
="1765243671176609267",="1765243671176609267","【双12价】SUREBASE烁贝思韩国粉底液搭配神器细腻均匀上妆酷彩无痕粉底刷","189.00","1","8809754820009","null","null","null","交易关闭","8809754820009",="2022121122001196101429859116","74.00","74.00","退款成功","74.00","2022-12-11 08:28:47","2022-12-11 08:28:53"
="3085612778170164314",="3085612778169164314","【双12价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易关闭","8809603904423",="2022121122001186641457432394","192.63","192.63","退款成功","192.63","2022-12-11 08:25:51","2022-12-11 08:25:56"
="3085612778171164314",="3085612778169164314","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121122001186641457432394","0.00","0.00","退款成功","0.00","2022-12-11 08:25:51","2022-12-11 08:25:56"
="3084151428455515128",="3084151428455515128","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易关闭","null",="2022121022001132251447878098","68.75","68.75","退款成功","68.75","2022-12-10 23:54:12","2022-12-10 23:54:20"
="1764933279029392675",="1764933279029392675","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121022001168611411986350","78.39","78.39","没有申请退款","无退款申请","2022-12-10 23:08:01","2022-12-10 23:08:06"
="1764899149382609267",="1764899149382609267","【双12价】SUREBASE烁贝思韩国水光水润妆感焕彩保湿粉底液N0色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易关闭","null",="2022121022001196101428697382","74.00","74.00","退款成功","74.00","2022-12-10 22:59:30","2022-12-10 22:59:38"
="3083911236484621406",="3083911236484621406","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121022001174521428129921","119.43","119.43","没有申请退款","无退款申请","2022-12-10 22:59:17","2022-12-10 22:59:22"
="1764206616887609267",="1764206616887609267","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易成功","8809525248230",="2022121022001196101428035034","9.90","9.90","没有申请退款","无退款申请","2022-12-10 22:57:40","2022-12-10 22:57:51"
="1764207120470609267",="1764207120470609267","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易关闭","8809525248230",="2022121022001196101428452506","9.90","9.90","退款成功","9.90","2022-12-10 22:56:21","2022-12-10 22:56:25"
="1764884137196414575",="1764884137196414575","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易成功","8809525248230",="2022121022001125781400879359","7.80","7.80","没有申请退款","无退款申请","2022-12-10 22:53:48","2022-12-10 22:53:49"
="3084875714646014121",="3084875714645014121","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易关闭","8809525247455",="2022121022001189651437980593","185.19","185.19","退款成功","185.19","2022-12-10 22:47:16","2022-12-10 22:53:30"
="3084875714647014121",="3084875714645014121","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121022001189651437980593","0.00","0.00","退款成功","0.00","2022-12-10 22:47:16","2022-12-10 22:53:30"
="1764852457373414575",="1764852457372414575","【双12价】SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022121022001125781400766080","39.05","39.05","退款成功","39.05","2022-12-10 22:43:02","2022-12-10 22:43:03"
="1764852457374414575",="1764852457372414575","【双12价】SUREBASE烁贝思韩国水光水润妆感焕彩保湿粉底液N0色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022121022001125781400766080","46.96","46.96","没有申请退款","无退款申请","2022-12-10 22:43:02","2022-12-10 22:43:03"
="1764837877942414575",="1764837877941414575","【双12价】SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易关闭","null",="2022121022001125781400308123","46.88","46.88","退款成功","46.88","2022-12-10 22:38:54","2022-12-10 22:38:58"
="1764837877943414575",="1764837877941414575","【双12价】SUREBASE烁贝思韩国水光水润妆感焕彩保湿粉底液N0色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易关闭","null",="2022121022001125781400308123","54.79","54.79","退款成功","54.79","2022-12-10 22:38:54","2022-12-10 22:38:58"
="1764135444078978086",="1764135444077978086","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022121022001186401454427030","136.92","136.92","没有申请退款","无退款申请","2022-12-10 22:31:51","2022-12-10 22:31:59"
="1764135444079978086",="1764135444077978086","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022121022001186401454427030","152.75","152.75","没有申请退款","无退款申请","2022-12-10 22:31:51","2022-12-10 22:31:59"
="1764135444080978086",="1764135444077978086","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121022001186401454427030","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:31:51","2022-12-10 22:31:59"
="1764135444081978086",="1764135444077978086","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121022001186401454427030","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:31:51","2022-12-10 22:31:59"
="1764135444082978086",="1764135444077978086","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121022001186401454427030","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:31:51","2022-12-10 22:31:59"
="1764135444083978086",="1764135444077978086","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121022001186401454427030","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:31:51","2022-12-10 22:31:59"
="1764820093908461479",="1764820093907461479","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121022001131541438420361","203.10","198.10","没有申请退款","无退款申请","2022-12-10 22:30:21","2022-12-10 22:30:28"
="1764820093909461479",="1764820093907461479","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001131541438420361","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:30:21","2022-12-10 22:30:28"
="1764775201137147178",="1764775201137147178","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121022001178281422156788","114.17","109.17","没有申请退款","无退款申请","2022-12-10 22:17:14","2022-12-10 22:17:20"
="3085003767936878136",="3085003767935878136","【双12价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易成功","8809754820047",="2022121022001138561452396965","158.81","158.81","没有申请退款","无退款申请","2022-12-10 22:16:58","2022-12-10 22:17:05"
="3085003767937878136",="3085003767935878136","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001138561452396965","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:16:58","2022-12-10 22:17:05"
="3084993759897962101",="3084993759897962101","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121022001168731426294564","101.34","101.34","没有申请退款","无退款申请","2022-12-10 22:15:14","2022-12-10 22:15:18"
="3083531032181129144",="3083531032180129144","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121022001115631407043891","101.56","101.56","退款关闭","0.00","2022-12-10 22:01:56","2022-12-10 22:02:02"
="3083531032182129144",="3083531032180129144","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001115631407043891","0.00","0.00","没有申请退款","无退款申请","2022-12-10 22:01:56","2022-12-10 22:02:02"
="3083508856612391837",="3083508856611391837","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N2 BRIGHT BONNIE;净含量：13ml","null","null","交易关闭","null",="2022121022001151911448408183","116.27","116.27","退款成功","116.27","2022-12-10 21:50:45","2022-12-10 21:50:53"
="3083508856613391837",="3083508856611391837","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易关闭","null",="2022121022001151911448408183","116.27","116.27","退款成功","116.27","2022-12-10 21:50:45","2022-12-10 21:50:53"
="3083508856614391837",="3083508856611391837","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易关闭","null",="2022121022001151911448408183","0.00","0.00","退款成功","0.00","2022-12-10 21:50:45","2022-12-10 21:50:53"
